sofifa_id;long_name;player_positions;overall;potential;age;height_cm;club_name;league_name;league_level;nationality_name;preferred_foot;short_name
199823;Jose angel Gomez Campaña;CM, LM, RM;82;82;28;179;Levante Union Deportiva;Spain Primera Division;1;Spain;Right;Campaña
201305;Gabriel Armando de Abreu;CB;82;82;30;185;Valencia CF;Spain Primera Division;1;Brazil;Right;Gabriel Paulista
201519;Jordan Veretout;CDM, CM;82;83;28;177;Roma;Italian Serie A;1;France;Right;J. Veretout
202651;Jesus Joaquin Fernandez Saez de la Torre;RW;82;82;27;176;Sevilla FC;Spain Primera Division;1;Spain;Left;Suso
203486;Thorgan Hazard;LM, CF;82;82;28;175;Borussia Dortmund;German 1. Bundesliga;1;Belgium;Right;T. Hazard
205069;Juan Bernat Velasco;LB;82;82;28;170;Paris Saint-Germain;French Ligue 1;1;Spain;Left;Juan Bernat
205070;Cristian Portugues Manzanera;RW, RM, LW;82;82;29;167;Real Sociedad;Spain Primera Division;1;Spain;Right;Portu
208128;Hakan Çalhanoclu;CAM, LM;82;83;27;178;Inter;Italian Serie A;1;Turkey;Right;H. Çalhanoclu
208333;Emre Can;CM, CB, CDM;82;83;27;186;Borussia Dortmund;German 1. Bundesliga;1;Germany;Right;E. Can
208421;Saul Ñiguez Esclapez;CM, LM;82;85;26;184;Chelsea;English Premier League;1;Spain;Left;Saul
208461;Marten Elco de Roon;CDM, CM;82;82;30;185;Atalanta;Italian Serie A;1;Netherlands;Right;M. de Roon
209981;Yassine Bounou;GK;82;82;30;192;Sevilla FC;Spain Primera Division;1;Morocco;Left;Y. Bounou
210035;Alejandro Grimaldo Garcia;LB, LM, LWB;82;85;25;171;SL Benfica;Portuguese Liga ZON SAGRES;1;Spain;Left;Grimaldo
210413;Alessio Romagnoli;CB;82;83;26;185;AC Milan;Italian Serie A;1;Italy;Left;A. Romagnoli
210935;Domenico Berardi;RW, RM;82;82;26;183;U.S. Sassuolo Calcio;Italian Serie A;1;Italy;Left;D. Berardi
211256;Nicolas Alejandro Tagliafico;LB;82;82;28;172;Ajax;Holland Eredivisie;1;Argentina;Left;N. Tagliafico
211515;Pierluigi Gollini;GK;82;87;26;194;Tottenham Hotspur;English Premier League;1;Italy;Right;P. Gollini
212190;Niklas Sule;CB, RB;82;87;25;195;FC Bayern Munchen;German 1. Bundesliga;1;Germany;Right;N. Sule
212462;Alex Nicolao Telles;LB;82;82;28;181;Manchester United;English Premier League;1;Brazil;Left;Alex Telles
212523;Anderson Souza Conceição;CF, ST, CAM;82;83;27;190;Al Nassr;Saudi Abdul L. Jameel League;1;Brazil;Left;Anderson Talisca
212616;Rodrigo Javier De Paul;CM, CF;82;83;27;180;Atletico de Madrid;Spain Primera Division;1;Argentina;Right;R. De Paul
216547;Rafael Alexandre Fernandes Ferreira da Silva;RM, LM;82;82;28;170;SL Benfica;Portuguese Liga ZON SAGRES;1;Portugal;Right;Rafa
219693;Diego Carlos Santos Silva;CB;82;84;28;185;Sevilla FC;Spain Primera Division;1;Brazil;Right;Diego Carlos
220018;Ante Rebic;LM, ST;82;82;27;185;AC Milan;Italian Serie A;1;Croatia;Right;A. Rebic
220440;Clement Nicolas Laurent Lenglet;CB;82;86;26;186;FC Barcelona;Spain Primera Division;1;France;Left;C. Lenglet
220697;James Maddison;CAM, CM;82;85;24;175;Leicester City;English Premier League;1;England;Right;J. Maddison
222077;Manuel Locatelli;CDM, CM;82;87;23;185;Juventus;Italian Serie A;1;Italy;Right;M. Locatelli
222665;Martin Ødegaard;CAM, CM;82;88;22;178;Arsenal;English Premier League;1;Norway;Left;M. Ødegaard
224293;Ruben Diogo da Silva Neves;CM;82;87;24;180;Wolverhampton Wanderers;English Premier League;1;Portugal;Right;Ruben Neves
224458;Diogo Jose Teixeira da Silva;LW, ST;82;87;24;178;Liverpool;English Premier League;1;Portugal;Right;Diogo Jota
225100;Joe Gomez;CB;82;88;24;188;Liverpool;English Premier League;1;England;Right;J. Gomez
226271;Fabian Ruiz Peña;CM;82;86;25;189;Napoli;Italian Serie A;1;Spain;Left;Fabian
227796;Christian Mate Pulisic;LW, RW, LM;82;88;22;177;Chelsea;English Premier League;1;United States;Right;C. Pulisic
229391;João Maria Lobo Alves Palhinha Gonçalves;CDM, CM;82;87;25;190;Sporting CP;Portuguese Liga ZON SAGRES;1;Portugal;Right;Palhinha
229558;Dayotchanculle Oswald Upamecano;CB;82;90;22;186;FC Bayern Munchen;German 1. Bundesliga;1;France;Right;D. Upamecano
229668;Mario Hermoso Canseco;CB, LB;82;85;26;185;Atletico de Madrid;Spain Primera Division;1;Spain;Left;Mario Hermoso
229906;Leon Bailey Butler;RM, RW, LW;82;85;23;178;Aston Villa;English Premier League;1;Jamaica;Left;L. Bailey
229984;Ben Chilwell;LWB, LB;82;86;24;178;Chelsea;English Premier League;1;England;Left;B. Chilwell
230168;Raphael William Anjos Rochedo;GK;82;82;33;190;RB Bragantino;Campeonato Brasileiro Serie A;1;Brazil;Right;Raphaelinho Anjos
230375;Josue Durval Chiamulera Vaz;CB;82;82;29;185;Grêmio;Campeonato Brasileiro Serie A;1;Brazil;Right;Josue Chiamulera
230869;Unai Simon Mendibil;GK;82;86;24;190;Athletic Club de Bilbao;Spain Primera Division;1;Spain;Right;Unai Simon
231943;Richarlison de Andrade;ST, LW, LM;82;87;24;181;Everton;English Premier League;1;Brazil;Right;Richarlison
232488;Cristian Gabriel Romero;CB;82;87;23;185;Tottenham Hotspur;English Premier League;1;Argentina;Right;C. Romero
233096;Denzel Justus Morris Dumfries;RB;82;84;25;188;Inter;Italian Serie A;1;Netherlands;Right;D. Dumfries
233419;Raphael Dias Belloli;RM, RW;82;87;24;176;Leeds United;English Premier League;1;Brazil;Left;Raphinha
233731;Alexander Isak;ST;82;86;21;192;Real Sociedad;Spain Primera Division;1;Sweden;Right;A. Isak
234378;Declan Rice;CDM, CM;82;87;22;185;West Ham United;English Premier League;1;England;Right;D. Rice
234396;Alphonso Boyle Davies;LB, LM;82;89;20;183;FC Bayern Munchen;German 1. Bundesliga;1;Canada;Left;A. Davies
234943;Florian Christian Neuhaus;CM;82;87;24;185;Borussia Mönchengladbach;German 1. Bundesliga;1;Germany;Right;F. Neuhaus
235410;Youssef En-Nesyri;ST, LW;82;86;24;188;Sevilla FC;Spain Primera Division;1;Morocco;Left;Y. En-Nesyri
235569;Tanguy Ndombele Alvaro;CAM, CM, CDM;82;87;24;179;Tottenham Hotspur;English Premier League;1;France;Right;T. Ndombele
236792;Tomaš Soucek;CDM, CM;82;85;26;192;West Ham United;English Premier League;1;Czech Republic;Right;T. Soucek
240130;eder Gabriel Militão;CB;82;89;23;186;Real Madrid CF;Spain Primera Division;1;Brazil;Right;eder Militão
241461;Ferran Torres Garcia;RW, ST;82;90;21;184;Manchester City;English Premier League;1;Spain;Right;Ferran Torres
241464;Pau Francisco Torres;CB;82;89;24;191;Villarreal CF;Spain Primera Division;1;Spain;Left;Pau Torres
241671;Dominik Livakovic;GK;82;87;26;187;Dinamo Zagreb;Croatian Prva HNL;1;Croatia;Right;D. Livakovic
244260;Daniel Olmo Carvajal;CAM, CF;82;87;23;179;RB Leipzig;German 1. Bundesliga;1;Spain;Right;Dani Olmo
45186;Joaquin Sanchez Rodriguez;RM, LM;81;81;39;179;Real Betis Balompie;Spain Primera Division;1;Spain;Right;Joaquin
124375;Burak Yclmaz;ST;81;81;35;188;LOSC Lille;French Ligue 1;1;Turkey;Right;B. Yclmaz
139068;Luis Carlos Almeida da Cunha;LW, LM;81;81;34;177;Orlando City Soccer Club;USA Major League Soccer;1;Portugal;Right;Nani
153244;Andre-Pierre Christian Gignac;ST, CF;81;81;35;189;Tigres U.A.N.L.;Mexican Liga MX;1;France;Right;A. Gignac
156519;Hector Miguel Herrera Lopez;CM;81;81;31;185;Atletico de Madrid;Spain Primera Division;1;Mexico;Right;H. Herrera
163489;Andrea Consigli;GK;81;81;34;189;U.S. Sassuolo Calcio;Italian Serie A;1;Italy;Right;A. Consigli
163705;Steve Mandanda;GK;81;81;36;185;Olympique de Marseille;French Ligue 1;1;France;Right;S. Mandanda
167664;Gonzalo Gerardo Higuain;ST;81;81;33;186;Inter Miami CF;USA Major League Soccer;1;Argentina;Right;G. Higuain
171791;Jose Miguel da Rocha Fonte;CB;81;81;37;191;LOSC Lille;French Ligue 1;1;Portugal;Right;Jose Fonte
172871;Jan Vertonghen;CB;81;81;34;189;SL Benfica;Portuguese Liga ZON SAGRES;1;Belgium;Left;J. Vertonghen
176266;Lucas Pezzini Leiva;CDM;81;81;34;179;Lazio;Italian Serie A;1;Brazil;Right;Lucas Leiva
178086;Antonio Adan Garrido;GK;81;81;34;190;Sporting CP;Portuguese Liga ZON SAGRES;1;Spain;Left;Adan
181458;Ivan Perišic;LM, LW, LWB;81;81;32;186;Inter;Italian Serie A;1;Croatia;Left;I. Perišic
181872;Arturo Erasmo Vidal Pardo;CM;81;81;34;180;Inter;Italian Serie A;1;Chile;Right;A. Vidal
183574;Max Bennet Kruse;CF, CAM;81;81;33;180;1. FC Union Berlin;German 1. Bundesliga;1;Germany;Left;M. Kruse
184200;Marko Arnautovic;ST;81;81;32;192;Bologna;Italian Serie A;1;Austria;Right;M. Arnautovic
187754;Marlos Romero Bonfim;CAM, RM;81;81;33;174;Shakhtar Donetsk;Ukrainian Premier League;1;Ukraine;Left;Marlos
190674;Benjamin Andre;CDM, CM;81;81;30;180;LOSC Lille;French Ligue 1;1;France;Right;B. Andre
192366;Nicolas Hernan Gonzalo Otamendi;CB;81;81;33;183;SL Benfica;Portuguese Liga ZON SAGRES;1;Argentina;Right;N. Otamendi
193283;Thomas Joseph Delaney;CDM, CM;81;81;29;182;Sevilla FC;Spain Primera Division;1;Denmark;Left;T. Delaney
193314;Aitor Fernandez Abarisketa;GK;81;81;30;182;Levante Union Deportiva;Spain Primera Division;1;Spain;Right;Aitor
193983;Andy Delort;ST;81;81;29;181;OGC Nice;French Ligue 1;1;Algeria;Right;A. Delort
195365;Kevin Kampl;CM, CDM;81;81;30;178;RB Leipzig;German 1. Bundesliga;1;Slovenia;Right;K. Kampl
195859;Daniel William John Ings;ST;81;81;28;178;Aston Villa;English Premier League;1;England;Right;D. Ings
197965;Luis Miguel Afonso Fernandes;CM, RM;81;81;31;177;SL Benfica;Portuguese Liga ZON SAGRES;1;Portugal;Right;Pizzi
198164;Jonathan Viera Ramos;CAM;81;81;31;171;Union Deportiva Las Palmas;Spanish Segunda Division;2;Spain;Right;Jonathan Viera
198710;James David Rodriguez Rubio;RW, CAM, CM;81;81;29;180;Everton;English Premier League;1;Colombia;Left;J. Rodriguez
199304;Danilo Luiz da Silva;RB, LB, CB;81;81;29;184;Juventus;Italian Serie A;1;Brazil;Right;Danilo
199564;Sergio Roberto Carnicer;RB, CM, RM;81;81;29;178;FC Barcelona;Spain Primera Division;1;Spain;Right;Sergi Roberto
199987;Jasper Cillessen;GK;81;81;32;185;Valencia CF;Spain Primera Division;1;Netherlands;Right;J. Cillessen
200260;Steven Berghuis;RW;81;81;29;182;Ajax;Holland Eredivisie;1;Netherlands;Left;S. Berghuis
200454;Francisco Alcacer Garcia;ST;81;81;27;175;Villarreal CF;Spain Primera Division;1;Spain;Right;Paco Alcacer
200724;Jose Ignacio Fernandez Iglesias;CB, RB, LB;81;81;31;180;Real Madrid CF;Spain Primera Division;1;Spain;Right;Nacho Fernandez
200888;Danilo Luis Helio Pereira;CDM, CM;81;81;29;188;Paris Saint-Germain;French Ligue 1;1;Portugal;Right;Danilo Pereira
200949;Lucas Rodrigues Moura da Silva;RM, CF;81;81;28;174;Tottenham Hotspur;English Premier League;1;Brazil;Right;Lucas Moura
201095;Agustin Federico Marchesin;GK;81;81;33;188;FC Porto;Portuguese Liga ZON SAGRES;1;Argentina;Right;A. Marchesin
202695;James Tarkowski;CB;81;82;28;188;Burnley;English Premier League;1;England;Right;J. Tarkowski
203551;Alessandro Florenzi;RB, RWB;81;81;30;173;AC Milan;Italian Serie A;1;Italy;Right;A. Florenzi
204120;Tomaš Vaclik;GK;81;81;32;188;Olympiacos CFP;Greek Super League;1;Czech Republic;Right;T. Vaclik
204311;Kurt Happy Zouma;CB;81;84;26;190;West Ham United;English Premier League;1;France;Right;K. Zouma
204525;iñigo Martinez Berridi;CB;81;81;30;182;Athletic Club de Bilbao;Spain Primera Division;1;Spain;Left;Iñigo Martinez
204638;Vilmos Tamas Orban;CB;81;82;28;186;RB Leipzig;German 1. Bundesliga;1;Hungary;Right;W. Orban
205175;Arkadiusz Krystian Milik;ST;81;82;27;186;Olympique de Marseille;French Ligue 1;1;Poland;Left;A. Milik
205569;James Ward-Prowse;CM;81;84;26;173;Southampton;English Premier League;1;England;Right;J. Ward-Prowse
205659;Alessio Cragno;GK;81;83;27;184;Cagliari;Italian Serie A;1;Italy;Right;A. Cragno
205678;Edin Višca;RM, RW;81;81;31;172;cstanbul Bacakcehir FK;Turkish Super Lig;1;Bosnia and Herzegovina;Right;E. Višca
206511;Maximilian Arnold;CDM, CM;81;82;27;184;VfL Wolfsburg;German 1. Bundesliga;1;Germany;Left;M. Arnold
207439;Leandro Daniel Paredes;CDM, CM;81;83;27;180;Paris Saint-Germain;French Ligue 1;1;Argentina;Right;L. Paredes
208330;Adnan Januzaj;RW, RM;81;81;26;186;Real Sociedad;Spain Primera Division;1;Belgium;Left;A. Januzaj
208448;Emil Peter Forsberg;CAM, CF;81;81;29;177;RB Leipzig;German 1. Bundesliga;1;Sweden;Right;E. Forsberg
208596;Andrea Belotti;ST;81;82;27;181;Torino F.C.;Italian Serie A;1;Italy;Right;A. Belotti
208618;Lucas Vazquez Iglesias;RW, RB, RM;81;81;30;173;Real Madrid CF;Spain Primera Division;1;Spain;Right;Lucas Vazquez
209297;Frederico Rodrigues de Paula Santos;CDM, CM;81;81;28;169;Manchester United;English Premier League;1;Brazil;Left;Fred
210008;Adrien Rabiot;CM, CDM;81;82;26;192;Juventus;Italian Serie A;1;France;Left;A. Rabiot
210385;Rui Tiago Dantas da Silva;GK;81;84;27;191;Real Betis Balompie;Spain Primera Division;1;Portugal;Right;Rui Silva
210406;Piotr Sebastian Zielicski;CM, CAM;81;82;27;180;Napoli;Italian Serie A;1;Poland;Right;P. Zielicski
210411;Otavio Edmilson da Silva Monteiro;LM, RM, CM;81;82;26;172;FC Porto;Portuguese Liga ZON SAGRES;1;Portugal;Right;Otavio
210463;Darwin Daniel Machis Marcano;LM, RM, ST;81;81;28;174;Granada CF;Spain Primera Division;1;Venezuela;Right;D. Machis
211300;Anthony Martial;ST, LM;81;84;25;184;Manchester United;English Premier League;1;France;Right;A. Martial
211990;Odisseas Vlachodimos;GK;81;83;27;191;SL Benfica;Portuguese Liga ZON SAGRES;1;Greece;Right;O. Vlachodimos
212194;Julian Brandt;CAM, CM, CF;81;85;25;185;Borussia Dortmund;German 1. Bundesliga;1;Germany;Right;J. Brandt
214979;Juan Agustin Musso;GK;81;83;27;191;Atalanta;Italian Serie A;1;Argentina;Right;J. Musso
215330;Carlos Joaquin Correa;CF, ST, CAM;81;82;26;189;Inter;Italian Serie A;1;Argentina;Right;J. Correa
216201;Iñaki Williams Arthuer;ST, RW;81;82;27;186;Athletic Club de Bilbao;Spain Primera Division;1;Spain;Right;Iñaki Williams
216409;Matteo Politano;RM, RW;81;81;27;171;Napoli;Italian Serie A;1;Italy;Left;M. Politano
216475;Jose Luis Morales Nogales;ST, LM;81;81;33;180;Levante Union Deportiva;Spain Primera Division;1;Spain;Right;Morales
217940;Djene Dakonam Ortega;CB;81;82;29;178;Getafe CF;Spain Primera Division;1;Togo;Right;D. Djene
220093;Hans Hateboer;RWB, RB, RM;81;81;27;185;Atalanta;Italian Serie A;1;Netherlands;Right;H. Hateboer
220407;Martin Dubravka;GK;81;81;32;190;Newcastle United;English Premier League;1;Slovakia;Right;M. Dubravka
221363;Donny van de Beek;CM, CAM, CDM;81;86;24;184;Manchester United;English Premier League;1;Netherlands;Right;D. van de Beek
221479;Dominic Calvert-Lewin;ST;81;85;24;187;Everton;English Premier League;1;England;Right;D. Calvert-Lewin
221992;Hirving Rodrigo Lozano Bahena;RW, LW;81;82;25;175;Napoli;Italian Serie A;1;Mexico;Right;H. Lozano
223952;David Soria Solis;GK;81;82;28;192;Getafe CF;Spain Primera Division;1;Spain;Right;David Soria
224081;Kalvin Phillips;CDM, CM, CB;81;85;25;178;Leeds United;English Premier League;1;England;Right;K. Phillips
224411;Gonçalo Manuel Ganchinho Guedes;LM, ST, CF;81;86;24;179;Valencia CF;Spain Primera Division;1;Portugal;Right;Gonçalo Guedes
225375;Konrad Laimer;CDM, CM, RB;81;85;24;180;RB Leipzig;German 1. Bundesliga;1;Austria;Right;K. Laimer
226110;Nicolas Pepe;RM, RW;81;82;26;183;Arsenal;English Premier League;1;Côte d'Ivoire;Left;N. Pepe
226166;Nordi Mukiele Mulere;RWB, CB, RM;81;85;23;187;RB Leipzig;German 1. Bundesliga;1;France;Right;N. Mukiele
226226;Giovani Lo Celso;CM, CAM;81;85;25;177;Tottenham Hotspur;English Premier League;1;Argentina;Left;G. Lo Celso
227127;Alejandro Remiro Gargallo;GK;81;84;26;191;Real Sociedad;Spain Primera Division;1;Spain;Right;alex Remiro
227950;Yeray alvarez Lopez;CB;81;83;26;182;Athletic Club de Bilbao;Spain Primera Division;1;Spain;Right;Yeray
228251;Lorenzo Pellegrini;CAM, CM, CDM;81;86;25;186;Roma;Italian Serie A;1;Italy;Right;L. Pellegrini
230225;Juan Everton Mestres de Mesquita;CB, CDM;81;81;25;181;Clube Atletico Mineiro;Campeonato Brasileiro Serie A;1;Brazil;Right;Juiano Mestres
230256;Adryan Juliano Zonta Torres;LWB, LB;81;81;29;172;RB Bragantino;Campeonato Brasileiro Serie A;1;Brazil;Left;Adryan Zonta
230258;Rosberto J. Dourado Santos;CDM, CM, CAM;81;81;21;175;Sport Club Corinthians Paulista;Campeonato Brasileiro Serie A;1;Brazil;Right;Rosberto Dourado
230294;Lourival Adnan Beretta Barbosa;ST, CF;81;81;29;188;RB Bragantino;Campeonato Brasileiro Serie A;1;Brazil;Right;Louri Beretta
230347;Welington Kauê Dano Nascimento;LB, LM;81;81;21;178;Clube Atletico Mineiro;Campeonato Brasileiro Serie A;1;Brazil;Left;Welington Dano
230430;Marvin Oswaldo Rangel Azevedo;ST;81;81;29;184;Flamengo;Campeonato Brasileiro Serie A;1;Brazil;Right;Oswaldinato
231969;Ruslan Malinovskyi;CF, CM;81;81;28;181;Atalanta;Italian Serie A;1;Ukraine;Left;R. Malinovskyi
232411;Christopher Nkunku;CAM, CM, CF;81;86;23;179;RB Leipzig;German 1. Bundesliga;1;France;Right;C. Nkunku
233927;Lucas Tolentino Coelho de Lima;CM, CAM;81;86;23;180;Olympique Lyonnais;French Ligue 1;1;Brazil;Left;Lucas Paqueta
234153;Carlos Soler Barragan;CM, RM, LM;81;88;24;180;Valencia CF;Spain Primera Division;1;Spain;Right;Carlos Soler
234742;Harvey Lewis Barnes;LM, LW;81;84;23;180;Leicester City;English Premier League;1;England;Right;H. Barnes
234906;Houssem Aouar;CM, CAM;81;86;23;175;Olympique Lyonnais;French Ligue 1;1;France;Right;H. Aouar
235374;Manuel Lazzari;RWB;81;81;27;174;Lazio;Italian Serie A;1;Italy;Right;M. Lazzari
238074;Reece James;RWB, RB;81;86;21;178;Chelsea;English Premier League;1;England;Right;R. James
239231;Marc Cucurella Saseta;LM, LB;81;87;22;172;Brighton & Hove Albion;English Premier League;1;Spain;Left;Cucurella
240950;Pedro Antonio Pereira Gonçalves;RW, CM;81;88;23;173;Sporting CP;Portuguese Liga ZON SAGRES;1;Portugal;Right;Pedro Gonçalves
241852;Moussa Diaby;LW, RW;81;88;21;170;Bayer 04 Leverkusen;German 1. Bundesliga;1;France;Left;M. Diaby
245279;Sergio Reguilon Rodriguez;LB;81;84;24;178;Tottenham Hotspur;English Premier League;1;Spain;Left;Reguilon
247263;Edmond Fayçal Tapsoba;CB;81;88;22;194;Bayer 04 Leverkusen;German 1. Bundesliga;1;Burkina Faso;Right;E. Tapsoba
247394;Dejan Kulusevski;RW, CF;81;89;21;186;Juventus;Italian Serie A;1;Sweden;Left;D. Kulusevski
251573;Renan Augusto Lodi dos Santos;LB;81;86;23;173;Atletico de Madrid;Spain Primera Division;1;Brazil;Left;Renan Lodi
251854;Pedro Gonzalez Lopez;CM;81;91;18;174;FC Barcelona;Spain Primera Division;1;Spain;Right;Pedri
1179;Gianluigi Buffon;GK;80;80;43;192;Parma;Italian Serie B;2;Italy;Right;G. Buffon
140233;Francisco Guillermo Ochoa Magaña;GK;80;80;35;190;Club America;Mexican Liga MX;1;Mexico;Right;G. Ochoa
148119;Igor Akinfeev;GK;80;80;35;186;PFC CSKA Moscow;Russian Premier League;1;Russia;Right;I. Akinfeev
162347;João Filipe Iria Santos Moutinho;CM;80;80;34;170;Wolverhampton Wanderers;English Premier League;1;Portugal;Right;João Moutinho
169588;Jonathan Grant Evans;CB;80;80;33;188;Leicester City;English Premier League;1;Northern Ireland;Right;J. Evans
171579;Raul Garcia Escudero;ST, CAM;80;80;34;184;Athletic Club de Bilbao;Spain Primera Division;1;Spain;Right;Raul Garcia
171877;Marek Hamšik;CM, CDM, CAM;80;80;33;183;Trabzonspor;Turkish Super Lig;1;Slovakia;Right;M. Hamšik
172522;Daniel Wass;RB, RM, CM;80;80;32;181;Valencia CF;Spain Primera Division;1;Denmark;Right;D. Wass
173426;Simon Luc Hildebert Mignolet;GK;80;80;33;193;Club Brugge KV;Belgian Jupiler Pro League;1;Belgium;Right;S. Mignolet
176676;Marcelo Vieira da Silva Junior;LB;80;80;33;174;Real Madrid CF;Spain Primera Division;1;Brazil;Left;Marcelo
177388;Dimitri Payet;LW, CAM;80;80;34;175;Olympique de Marseille;French Ligue 1;1;France;Right;D. Payet
177509;Medhi Amine El Mouttaqi Benatia;CB;80;80;34;189;Fatih Karagumruk S.K.;Turkish Super Lig;1;Morocco;Right;M. Benatia
177604;Ignacio Monreal Eraso;LB;80;80;35;180;Real Sociedad;Spain Primera Division;1;Spain;Left;Nacho Monreal
178518;Radja Nainggolan;CAM, CM, CF;80;80;33;176;Royal Antwerp FC;Belgian Jupiler Pro League;1;Belgium;Right;R. Nainggolan
182493;Diego Roberto Godin Leal;CB;80;80;35;187;Cagliari;Italian Serie A;1;Uruguay;Right;D. Godin
182494;Nestor Fernando Muslera Micol;GK;80;80;35;190;Galatasaray SK;Turkish Super Lig;1;Uruguay;Right;F. Muslera
183855;Angelo Obinze Ogbonna;CB;80;80;33;191;West Ham United;English Premier League;1;Italy;Left;A. Ogbonna
184941;Alexis Alejandro Sanchez Sanchez;CF, ST;80;80;32;168;Inter;Italian Serie A;1;Chile;Right;A. Sanchez
185020;Jose Maria Callejon Bueno;RM, RW;80;80;34;178;Fiorentina;Italian Serie A;1;Spain;Right;Jose Callejon
186561;Aaron Ramsey;CM, CAM, LM;80;80;30;183;Juventus;Italian Serie A;1;Wales;Right;A. Ramsey
187598;Rafael Toloi;CB;80;80;30;185;Atalanta;Italian Serie A;1;Italy;Right;Rafael Toloi
189117;Roman Burki;GK;80;80;30;187;Borussia Dortmund;German 1. Bundesliga;1;Switzerland;Right;R. Burki
